Con,Ecg,ecg_filtered,ecg_pow,ecg_pow100
-1.00,0.14,-0.04,-0.00,-0.05
-1.00,0.03,0.05,0.00,0.12
-1.00,0.00,0.03,0.00,0.04
-1.00,0.00,-0.02,-0.00,-0.00
-1.00,0.00,-0.04,-0.00,-0.06
-1.00,0.00,-0.03,-0.00,-0.02
-1.00,0.00,0.00,0.00,0.00
-1.00,0.00,0.02,0.00,0.01
-1.00,0.03,0.03,0.00,0.04
-1.00,0.36,0.10,0.00,0.98
-1.00,0.94,0.05,0.00,0.10
-1.00,1.31,-0.16,-0.00,-4.26
-1.00,1.86,-0.05,-0.00,-0.15
-1.00,3.40,0.26,0.02,17.42
-1.00,4.69,-0.16,-0.00,-3.79
-1.00,4.94,-0.49,-0.12,-117.11
-1.00,4.99,-0.04,-0.00,-0.07
-1.00,5.00,0.32,0.03,32.27
-1.00,4.96,0.33,0.04,36.87
-1.00,4.81,0.16,0.00,3.77
-1.00,4.60,-0.00,-0.00,-0.00
-1.00,4.22,-0.13,-0.00,-2.10
-1.00,3.91,-0.07,-0.00,-0.41
-1.00,3.60,-0.06,-0.00,-0.27
-1.00,3.37,-0.04,-0.00,-0.07
-1.00,3.06,-0.07,-0.00,-0.36
-1.00,2.84,-0.00,-0.00,-0.00
-1.00,2.56,-0.01,-0.00,-0.00
-1.00,2.39,0.05,0.00,0.09
-1.00,2.21,0.01,0.00,0.00
-1.00,2.22,0.06,0.00,0.22
-1.00,2.23,-0.02,-0.00,-0.00
-1.00,2.41,0.01,0.00,0.00
-1.00,2.54,-0.06,-0.00,-0.20
-1.00,2.62,-0.05,-0.00,-0.11
-1.00,2.50,-0.05,-0.00,-0.16
-1.00,2.48,0.09,0.00,0.68
-1.00,2.37,0.06,0.00,0.21
-1.00,2.34,0.07,0.00,0.30
-1.00,2.22,-0.02,-0.00,-0.00
-1.00,2.20,0.01,0.00,0.00
-1.00,2.10,-0.05,-0.00,-0.13
-1.00,2.01,-0.03,-0.00,-0.02
-1.00,2.22,0.07,0.00,0.37
-1.00,2.62,0.03,0.00,0.02
-1.00,2.47,-0.25,-0.01,-14.94
-1.00,2.06,-0.12,-0.00,-1.60
-1.00,1.75,0.16,0.00,3.76
-1.00,1.91,0.30,0.03,28.27
-1.00,1.94,0.01,0.00,0.00
-1.00,2.00,-0.10,-0.00,-0.89
-1.00,2.04,-0.11,-0.00,-1.49
-1.00,2.14,-0.05,-0.00,-0.12
-1.00,2.21,-0.02,-0.00,-0.01
-1.00,2.38,0.04,0.00,0.05
-1.00,2.40,-0.02,-0.00,-0.00
-1.00,2.45,0.03,0.00,0.02
-1.00,2.37,0.00,0.00,0.00
-1.00,2.31,0.04,0.00,0.07
-1.00,2.14,0.00,0.00,0.00
-1.00,2.04,0.04,0.00,0.07
-1.00,1.87,-0.01,-0.00,-0.00
-1.00,1.79,0.01,0.00,0.00
-1.00,1.62,-0.05,-0.00,-0.10
-1.00,1.56,0.00,0.00,0.00
-1.00,1.50,-0.02,-0.00,-0.01
-1.00,1.45,-0.02,-0.00,-0.01
-1.00,1.37,-0.02,-0.00,-0.01
-1.00,1.41,0.04,0.00,0.05
-1.00,1.35,-0.02,-0.00,-0.01
-1.00,1.30,-0.00,-0.00,-0.00
-1.00,1.15,-0.01,-0.00,-0.00
-1.00,1.08,0.04,0.00,0.09
-1.00,0.93,0.01,0.00,0.00
-1.00,0.89,0.04,0.00,0.06
-1.00,0.80,-0.02,-0.00,-0.01
-1.00,0.87,0.02,0.00,0.01
-1.00,0.99,-0.01,-0.00,-0.00
-1.00,1.30,-0.00,-0.00,-0.00
-1.00,1.54,-0.07,-0.00,-0.42
-1.00,1.76,-0.06,-0.00,-0.18
-1.00,1.89,-0.03,-0.00,-0.02
-1.00,2.09,0.07,0.00,0.34
-1.00,2.17,0.03,0.00,0.02
-1.00,2.32,0.06,0.00,0.25
-1.00,2.24,-0.04,-0.00,-0.05
-1.00,2.19,0.02,0.00,0.01
-1.00,2.12,0.03,0.00,0.02
-1.00,2.28,0.08,0.00,0.44
-1.00,2.27,-0.08,-0.00,-0.52
-1.00,2.32,-0.05,-0.00,-0.12
-1.00,2.22,-0.07,-0.00,-0.35
-1.00,2.18,0.02,0.00,0.01
-1.00,2.05,0.01,0.00,0.00
-1.00,2.03,0.07,0.00,0.29
-1.00,1.92,-0.00,-0.00,-0.00
-1.00,1.89,0.01,0.00,0.00
-1.00,1.74,-0.04,-0.00,-0.07
-1.00,1.73,0.03,0.00,0.02
-1.00,1.56,-0.04,-0.00,-0.07
-1.00,1.53,0.03,0.00,0.03
-1.00,1.44,-0.01,-0.00,-0.00
-1.00,1.45,0.02,0.00,0.01
-1.00,1.38,-0.03,-0.00,-0.02
-1.00,1.39,0.01,0.00,0.00
-1.00,1.32,-0.03,-0.00,-0.02
-1.00,1.34,0.03,0.00,0.02
-1.00,1.27,-0.02,-0.00,-0.00
-1.00,1.32,0.04,0.00,0.07
-1.00,1.28,-0.03,-0.00,-0.02
-1.00,1.30,0.01,0.00,0.00
-1.00,1.19,-0.04,-0.00,-0.05
-1.00,1.25,0.06,0.00,0.18
-1.00,1.25,-0.01,-0.00,-0.00
-1.00,1.33,0.01,0.00,0.00
-1.00,1.31,-0.05,-0.00,-0.11
-1.00,1.37,0.01,0.00,0.00
-1.00,1.31,-0.02,-0.00,-0.01
-1.00,1.38,0.04,0.00,0.09
-1.00,1.37,-0.01,-0.00,-0.00
-1.00,1.46,0.02,0.00,0.01
-1.00,1.43,-0.04,-0.00,-0.04
-1.00,1.50,0.02,0.00,0.00
-1.00,1.47,-0.02,-0.00,-0.01
-1.00,1.50,0.02,0.00,0.00
-1.00,1.45,-0.01,-0.00,-0.00
-1.00,1.50,0.03,0.00,0.04
-1.00,1.46,-0.02,-0.00,-0.01
-1.00,1.50,0.02,0.00,0.00
-1.00,1.42,-0.03,-0.00,-0.04
-1.00,1.51,0.04,0.00,0.07
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.59,0.00,0.00,0.00
-1.00,1.51,-0.05,-0.00,-0.16
-1.00,1.54,0.04,0.00,0.05
-1.00,1.52,0.01,0.00,0.00
-1.00,1.61,0.04,0.00,0.05
-1.00,1.61,-0.03,-0.00,-0.03
-1.00,1.70,0.01,0.00,0.00
-1.00,1.67,-0.04,-0.00,-0.07
-1.00,1.82,0.05,0.00,0.10
-1.00,2.28,0.09,0.00,0.82
-1.00,2.63,-0.08,-0.00,-0.56
-1.00,2.48,-0.23,-0.01,-12.50
-1.00,2.01,-0.08,-0.00,-0.58
-1.00,1.75,0.23,0.01,12.84
-1.00,1.88,0.30,0.03,27.41
-1.00,1.88,-0.01,-0.00,-0.00
-1.00,1.99,-0.10,-0.00,-0.92
-1.00,2.04,-0.15,-0.00,-3.22
-1.00,2.18,-0.06,-0.00,-0.24
-1.00,2.16,-0.07,-0.00,-0.36
-1.00,2.12,0.01,0.00,0.00
-1.00,1.94,0.03,0.00,0.03
-1.00,1.83,0.10,0.00,0.98
-1.00,1.60,0.03,0.00,0.04
-1.00,1.45,0.05,0.00,0.11
-1.00,1.18,-0.04,-0.00,-0.05
-1.00,1.04,0.01,0.00,0.00
-1.00,0.82,-0.04,-0.00,-0.07
-1.00,0.71,-0.00,-0.00,-0.00
-1.00,0.44,-0.07,-0.00,-0.28
-1.00,0.28,0.02,0.00,0.01
-1.00,0.13,0.02,0.00,0.01
-1.00,0.23,0.08,0.00,0.45
-1.00,0.31,-0.03,-0.00,-0.04
-1.00,0.50,-0.03,-0.00,-0.03
-1.00,0.56,-0.08,-0.00,-0.58
-1.00,0.66,-0.01,-0.00,-0.00
-1.00,0.65,-0.00,-0.00,-0.00
-1.00,0.69,0.07,0.00,0.36
-1.00,0.65,0.03,0.00,0.03
-1.00,0.69,0.05,0.00,0.11
-1.00,0.73,0.01,0.00,0.00
-1.00,0.79,-0.02,-0.00,-0.01
-1.00,0.60,-0.10,-0.00,-1.15
-1.00,0.42,-0.00,-0.00,-0.00
-1.00,0.14,0.02,0.00,0.01
-1.00,0.02,0.10,0.00,0.97
-1.00,0.00,0.05,0.00,0.12
-1.00,0.00,-0.04,-0.00,-0.07
-1.00,0.00,-0.07,-0.00,-0.38
-1.00,0.00,-0.05,-0.00,-0.16
-1.00,0.00,-0.02,-0.00,-0.01
-1.00,0.00,0.01,0.00,0.00
-1.00,0.01,0.03,0.00,0.03
-1.00,0.10,0.05,0.00,0.10
-1.00,0.18,0.00,0.00,0.00
-1.00,0.37,0.02,0.00,0.01
-1.00,0.46,-0.05,-0.00,-0.14
-1.00,0.64,0.00,0.00,0.00
-1.00,0.80,-0.01,-0.00,-0.00
-1.00,1.14,0.05,0.00,0.11
-1.00,1.36,-0.04,-0.00,-0.08
-1.00,1.60,-0.02,-0.00,-0.01
-1.00,1.65,-0.05,-0.00,-0.12
-1.00,1.76,0.05,0.00,0.15
-1.00,1.77,0.03,0.00,0.02
-1.00,1.88,0.07,0.00,0.31
-1.00,1.89,-0.02,-0.00,-0.00
-1.00,1.99,0.01,0.00,0.00
-1.00,1.98,-0.06,-0.00,-0.17
-1.00,2.02,-0.01,-0.00,-0.00
-1.00,1.89,-0.05,-0.00,-0.15
-1.00,1.93,0.06,0.00,0.26
-1.00,1.87,-0.00,-0.00,-0.00
-1.00,1.94,0.03,0.00,0.03
-1.00,1.90,-0.04,-0.00,-0.06
-1.00,1.93,-0.00,-0.00,-0.00
-1.00,1.84,-0.03,-0.00,-0.04
-1.00,1.88,0.04,0.00,0.06
-1.00,1.78,-0.02,-0.00,-0.01
-1.00,1.82,0.04,0.00,0.08
-1.00,1.74,-0.02,-0.00,-0.01
-1.00,1.79,0.03,0.00,0.02
-1.00,1.73,-0.03,-0.00,-0.03
-1.00,1.80,0.03,0.00,0.02
-1.00,1.77,-0.03,-0.00,-0.03
-1.00,1.96,0.05,0.00,0.11
-1.00,2.02,-0.04,-0.00,-0.07
-1.00,2.25,0.02,0.00,0.01
-1.00,2.35,-0.05,-0.00,-0.15
-1.00,2.44,-0.01,-0.00,-0.00
-1.00,2.32,-0.04,-0.00,-0.06
-1.00,2.27,0.07,0.00,0.33
-1.00,2.13,0.04,0.00,0.09
-1.00,2.15,0.08,0.00,0.56
-1.00,2.13,-0.01,-0.00,-0.00
-1.00,2.24,-0.01,-0.00,-0.00
-1.00,2.17,-0.11,-0.00,-1.36
-1.00,2.13,-0.04,-0.00,-0.04
-1.00,1.96,-0.02,-0.00,-0.01
-1.00,1.93,0.09,0.00,0.64
-1.00,1.80,0.02,0.00,0.00
-1.00,1.83,0.05,0.00,0.14
-1.00,1.79,-0.03,-0.00,-0.03
-1.00,1.84,-0.01,-0.00,-0.00
-1.00,1.80,-0.05,-0.00,-0.13
-1.00,2.29,0.13,0.00,2.41
-1.00,2.57,-0.10,-0.00,-0.87
-1.00,2.42,-0.21,-0.01,-9.12
-1.00,1.71,-0.15,-0.00,-3.23
-1.00,1.46,0.32,0.03,32.23
-1.00,1.49,0.30,0.03,27.73
-1.00,1.58,0.04,0.00,0.05
-1.00,1.55,-0.19,-0.01,-6.70
-1.00,1.63,-0.13,-0.00,-2.42
-1.00,1.58,-0.12,-0.00,-1.59
-1.00,1.65,0.02,0.00,0.01
-1.00,1.61,0.01,0.00,0.00
-1.00,1.69,0.08,0.00,0.46
-1.00,1.66,0.01,0.00,0.00
-1.00,1.75,0.05,0.00,0.15
-1.00,1.75,-0.02,-0.00,-0.01
-1.00,1.87,0.02,0.00,0.01
-1.00,1.92,-0.03,-0.00,-0.04
-1.00,2.11,0.02,0.00,0.01
-1.00,2.14,-0.06,-0.00,-0.22
-1.00,2.26,0.01,0.00,0.00
-1.00,2.27,-0.02,-0.00,-0.01
-1.00,2.38,0.04,0.00,0.09
-1.00,2.36,-0.01,-0.00,-0.00
-1.00,2.45,0.04,0.00,0.05
-1.00,2.39,-0.04,-0.00,-0.04
-1.00,2.37,0.01,0.00,0.00
-1.00,2.18,-0.03,-0.00,-0.03
-1.00,2.11,0.05,0.00,0.15
-1.00,1.92,-0.01,-0.00,-0.00
-1.00,1.85,0.04,0.00,0.05
-1.00,1.65,-0.04,-0.00,-0.08
-1.00,1.63,0.03,0.00,0.02
-1.00,1.53,-0.03,-0.00,-0.04
-1.00,1.59,0.01,0.00,0.00
-1.00,1.54,-0.05,-0.00,-0.16
-1.00,1.57,0.00,0.00,0.00
-1.00,1.50,-0.02,-0.00,-0.01
-1.00,1.53,0.05,0.00,0.09
-1.00,1.45,-0.01,-0.00,-0.00
-1.00,1.47,0.04,0.00,0.08
-1.00,1.39,-0.01,-0.00,-0.00
-1.00,1.46,0.04,0.00,0.05
-1.00,1.42,-0.04,-0.00,-0.05
-1.00,1.49,0.01,0.00,0.00
-1.00,1.42,-0.05,-0.00,-0.11
-1.00,1.50,0.04,0.00,0.05
-1.00,1.48,-0.02,-0.00,-0.01
-1.00,1.56,0.03,0.00,0.02
-1.00,1.52,-0.04,-0.00,-0.04
-1.00,1.58,0.03,0.00,0.02
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.59,0.04,0.00,0.06
-1.00,1.52,-0.03,-0.00,-0.03
-1.00,1.57,0.03,0.00,0.02
-1.00,1.47,-0.04,-0.00,-0.05
-1.00,1.45,0.02,0.00,0.01
-1.00,1.28,-0.03,-0.00,-0.02
-1.00,1.29,0.06,0.00,0.24
-1.00,1.25,-0.00,-0.00,-0.00
-1.00,1.34,0.01,0.00,0.00
-1.00,1.31,-0.07,-0.00,-0.31
-1.00,1.37,-0.00,-0.00,-0.00
-1.00,1.40,-0.01,-0.00,-0.00
-1.00,1.57,0.05,0.00,0.10
-1.00,1.58,-0.05,-0.00,-0.11
-1.00,1.69,0.02,0.00,0.01
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.80,0.04,0.00,0.08
-1.00,1.77,-0.02,-0.00,-0.01
-1.00,1.83,0.03,0.00,0.02
-1.00,1.74,-0.03,-0.00,-0.03
-1.00,1.78,0.04,0.00,0.07
-1.00,1.72,-0.02,-0.00,-0.01
-1.00,1.76,0.03,0.00,0.02
-1.00,1.69,-0.04,-0.00,-0.07
-1.00,1.75,0.02,0.00,0.01
-1.00,1.70,-0.03,-0.00,-0.04
-1.00,1.76,0.03,0.00,0.02
-1.00,1.73,-0.03,-0.00,-0.02
-1.00,1.83,0.04,0.00,0.05
-1.00,1.89,-0.01,-0.00,-0.00
-1.00,2.47,0.13,0.00,2.46
-1.00,2.92,-0.09,-0.00,-0.82
-1.00,3.46,-0.09,-0.00,-0.73
-1.00,4.03,-0.05,-0.00,-0.12
-1.00,4.54,-0.03,-0.00,-0.03
-1.00,4.60,-0.09,-0.00,-0.86
-1.00,4.49,0.05,0.00,0.14
-1.00,4.32,0.17,0.00,4.52
-1.00,4.23,0.19,0.01,6.57
-1.00,4.25,0.09,0.00,0.67
-1.00,4.52,0.01,0.00,0.00
-1.00,4.60,-0.20,-0.01,-8.54
-1.00,4.66,-0.16,-0.00,-4.18
-1.00,4.83,-0.03,-0.00,-0.02
-1.00,4.96,0.00,0.00,0.00
-1.00,5.00,0.00,0.00,0.00
-1.00,5.00,0.04,0.00,0.06
-1.00,4.78,0.00,0.00,0.00
-1.00,4.54,0.06,0.00,0.22
-1.00,4.30,0.08,0.00,0.46
-1.00,4.03,0.03,0.00,0.02
-1.00,3.50,-0.08,-0.00,-0.52
-1.00,2.91,-0.03,-0.00,-0.02
-1.00,2.13,-0.02,-0.00,-0.01
-1.00,1.66,0.13,0.00,2.40
-1.00,1.42,0.09,0.00,0.67
-1.00,1.58,0.03,0.00,0.02
-1.00,1.73,-0.18,-0.01,-5.98
-1.00,1.84,-0.20,-0.01,-8.36
-1.00,1.75,-0.14,-0.00,-2.49
-1.00,1.80,0.09,0.00,0.76
-1.00,1.70,0.09,0.00,0.83
-1.00,1.63,0.12,0.00,1.86
-1.00,1.46,0.05,0.00,0.16
-1.00,1.46,0.08,0.00,0.55
-1.00,1.42,-0.02,-0.00,-0.01
-1.00,1.39,-0.06,-0.00,-0.18
-1.00,1.27,-0.08,-0.00,-0.59
-1.00,1.35,0.03,0.00,0.03
-1.00,1.34,-0.03,-0.00,-0.04
-1.00,1.41,0.00,0.00,0.00
-1.00,1.38,-0.03,-0.00,-0.04
-1.00,1.45,0.03,0.00,0.03
-1.00,1.51,0.02,0.00,0.00
-1.00,1.64,0.03,0.00,0.02
-1.00,1.64,-0.04,-0.00,-0.08
-1.00,1.75,0.02,0.00,0.02
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.90,0.03,0.00,0.02
-1.00,1.97,-0.01,-0.00,-0.00
-1.00,2.21,0.04,0.00,0.06
-1.00,2.31,-0.05,-0.00,-0.17
-1.00,2.40,-0.03,-0.00,-0.03
-1.00,2.31,-0.04,-0.00,-0.07
-1.00,2.29,0.06,0.00,0.21
-1.00,2.15,0.02,0.00,0.01
-1.00,2.11,0.07,0.00,0.28
-1.00,1.98,-0.01,-0.00,-0.00
-1.00,1.96,0.01,0.00,0.00
-1.00,1.85,-0.05,-0.00,-0.11
-1.00,1.92,0.01,0.00,0.00
-1.00,1.89,-0.05,-0.00,-0.13
-1.00,1.94,-0.01,-0.00,-0.00
-1.00,1.89,-0.03,-0.00,-0.03
-1.00,1.96,0.04,0.00,0.07
-1.00,1.94,-0.01,-0.00,-0.00
-1.00,1.97,0.03,0.00,0.02
-1.00,1.84,-0.04,-0.00,-0.05
-1.00,1.78,0.04,0.00,0.06
-1.00,1.62,-0.00,-0.00,-0.00
-1.00,1.57,0.05,0.00,0.11
-1.00,1.45,-0.02,-0.00,-0.00
-1.00,1.47,0.02,0.00,0.01
-1.00,1.44,-0.04,-0.00,-0.05
-1.00,1.57,0.00,0.00,0.00
-1.00,1.60,-0.06,-0.00,-0.20
-1.00,1.71,-0.00,-0.00,-0.00
-1.00,1.70,-0.03,-0.00,-0.02
-1.00,1.79,0.04,0.00,0.09
-1.00,1.78,0.00,0.00,0.00
-1.00,1.83,0.04,0.00,0.05
-1.00,1.77,-0.02,-0.00,-0.00
-1.00,1.78,0.03,0.00,0.02
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.74,0.03,0.00,0.02
-1.00,1.70,-0.03,-0.00,-0.02
-1.00,1.75,0.01,0.00,0.00
-1.00,1.72,-0.04,-0.00,-0.07
-1.00,1.77,0.01,0.00,0.00
-1.00,1.72,-0.03,-0.00,-0.03
-1.00,1.74,0.02,0.00,0.01
-1.00,1.64,-0.02,-0.00,-0.01
-1.00,1.66,0.05,0.00,0.10
-1.00,1.65,0.01,0.00,0.00
-1.00,1.71,0.01,0.00,0.00
-1.00,1.66,-0.05,-0.00,-0.11
-1.00,1.68,0.00,0.00,0.00
-1.00,1.60,-0.02,-0.00,-0.01
-1.00,1.66,0.05,0.00,0.12
-1.00,1.66,-0.01,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.68,-0.05,-0.00,-0.14
-1.00,1.79,0.04,0.00,0.06
-1.00,1.76,-0.03,-0.00,-0.03
-1.00,1.89,0.04,0.00,0.07
-1.00,2.35,0.09,0.00,0.82
-1.00,2.53,-0.13,-0.00,-2.12
-1.00,2.10,-0.25,-0.02,-15.97
-1.00,1.48,0.01,0.00,0.00
-1.00,1.28,0.34,0.04,38.03
-1.00,1.45,0.27,0.02,19.76
-1.00,1.47,-0.10,-0.00,-0.99
-1.00,1.53,-0.18,-0.01,-5.73
-1.00,1.48,-0.18,-0.01,-5.39
-1.00,1.54,-0.02,-0.00,-0.01
-1.00,1.49,-0.01,-0.00,-0.00
-1.00,1.54,0.08,0.00,0.52
-1.00,1.53,0.04,0.00,0.06
-1.00,1.59,0.04,0.00,0.09
-1.00,1.56,-0.01,-0.00,-0.00
-1.00,1.65,0.03,0.00,0.02
-1.00,1.65,-0.03,-0.00,-0.04
-1.00,1.75,0.01,0.00,0.00
-1.00,1.72,-0.05,-0.00,-0.13
-1.00,1.79,0.03,0.00,0.02
-1.00,1.80,-0.01,-0.00,-0.00
-1.00,1.89,0.03,0.00,0.02
-1.00,1.91,-0.02,-0.00,-0.01
-1.00,1.95,-0.00,-0.00,-0.00
-1.00,1.84,-0.04,-0.00,-0.05
-1.00,1.93,0.07,0.00,0.35
-1.00,1.93,-0.01,-0.00,-0.00
-1.00,1.93,-0.01,-0.00,-0.00
-1.00,1.78,-0.05,-0.00,-0.11
-1.00,1.71,0.03,0.00,0.03
-1.00,1.58,0.01,0.00,0.00
-1.00,1.58,0.05,0.00,0.12
-1.00,1.49,-0.03,-0.00,-0.04
-1.00,1.51,0.01,0.00,0.00
-1.00,1.45,-0.04,-0.00,-0.06
-1.00,1.50,0.01,0.00,0.00
-1.00,1.45,-0.04,-0.00,-0.04
-1.00,1.50,0.03,0.00,0.02
-1.00,1.45,-0.02,-0.00,-0.01
-1.00,1.54,0.05,0.00,0.10
-1.00,1.51,-0.03,-0.00,-0.03
-1.00,1.56,0.02,0.00,0.01
-1.00,1.53,-0.02,-0.00,-0.01
-1.00,1.60,0.03,0.00,0.02
-1.00,1.57,-0.02,-0.00,-0.01
-1.00,1.63,0.02,0.00,0.01
-1.00,1.59,-0.03,-0.00,-0.02
-1.00,1.63,0.02,0.00,0.01
-1.00,1.60,-0.01,-0.00,-0.00
-1.00,1.64,0.02,0.00,0.00
-1.00,1.59,-0.02,-0.00,-0.01
-1.00,1.69,0.04,0.00,0.06
-1.00,1.69,-0.03,-0.00,-0.03
-1.00,1.76,0.00,0.00,0.00
-1.00,1.69,-0.05,-0.00,-0.11
-1.00,1.72,0.03,0.00,0.03
-1.00,1.69,0.01,0.00,0.00
-1.00,1.82,0.05,0.00,0.15
-1.00,1.81,-0.05,-0.00,-0.12
-1.00,1.86,-0.01,-0.00,-0.00
-1.00,1.79,-0.03,-0.00,-0.04
-1.00,1.79,0.03,0.00,0.02
-1.00,1.73,0.01,0.00,0.00
-1.00,1.78,0.04,0.00,0.08
-1.00,1.70,-0.04,-0.00,-0.05
-1.00,1.73,0.02,0.00,0.00
-1.00,1.71,-0.02,-0.00,-0.01
-1.00,1.76,0.01,0.00,0.00
-1.00,1.72,-0.04,-0.00,-0.06
-1.00,1.74,0.02,0.00,0.00
-1.00,1.67,-0.02,-0.00,-0.01
-1.00,1.66,0.03,0.00,0.03
-1.00,1.59,0.00,0.00,0.00
-1.00,1.62,0.03,0.00,0.03
-1.00,1.54,-0.03,-0.00,-0.03
-1.00,1.60,0.03,0.00,0.02
-1.00,1.57,-0.03,-0.00,-0.04
-1.00,1.57,-0.01,-0.00,-0.00
-1.00,1.64,0.02,0.00,0.01
-1.00,2.26,0.15,0.00,3.50
-1.00,2.25,-0.24,-0.01,-14.49
-1.00,1.88,-0.19,-0.01,-7.35
-1.00,1.27,0.03,0.00,0.02
-1.00,1.29,0.40,0.06,62.83
-1.00,1.37,0.16,0.00,3.75
-1.00,1.41,-0.10,-0.00,-1.01
-1.00,1.35,-0.19,-0.01,-6.79
-1.00,1.46,-0.06,-0.00,-0.26
-1.00,1.46,-0.06,-0.00,-0.22
-1.00,1.58,0.04,0.00,0.04
-1.00,1.54,-0.01,-0.00,-0.00
-1.00,1.60,0.06,0.00,0.23
-1.00,1.59,0.03,0.00,0.02
-1.00,1.68,0.05,0.00,0.12
-1.00,1.68,-0.02,-0.00,-0.01
-1.00,1.77,0.01,0.00,0.00
-1.00,1.78,-0.04,-0.00,-0.05
-1.00,1.91,0.02,0.00,0.01
-1.00,1.94,-0.04,-0.00,-0.05
-1.00,2.04,0.01,0.00,0.00
-1.00,1.98,-0.04,-0.00,-0.06
-1.00,1.98,0.03,0.00,0.02
-1.00,1.88,0.00,0.00,0.00
-1.00,1.87,0.05,0.00,0.13
-1.00,1.77,-0.01,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.61,-0.03,-0.00,-0.04
-1.00,1.58,0.02,0.00,0.00
-1.00,1.49,-0.02,-0.00,-0.01
-1.00,1.52,0.03,0.00,0.02
-1.00,1.47,-0.03,-0.00,-0.03
-1.00,1.54,0.02,0.00,0.00
-1.00,1.52,-0.04,-0.00,-0.05
-1.00,1.60,0.02,0.00,0.01
-1.00,1.60,-0.02,-0.00,-0.01
-1.00,1.67,0.02,0.00,0.01
-1.00,1.58,-0.04,-0.00,-0.05
-1.00,1.69,0.07,0.00,0.30
-1.00,1.73,0.00,0.00,0.00
-1.00,1.82,-0.00,-0.00,-0.00
-1.00,1.78,-0.06,-0.00,-0.17
-1.00,1.83,0.02,0.00,0.01
-1.00,1.74,-0.02,-0.00,-0.01
-1.00,1.75,0.04,0.00,0.09
-1.00,1.68,-0.00,-0.00,-0.00
-1.00,1.70,0.03,0.00,0.02
-1.00,1.62,-0.03,-0.00,-0.03
-1.00,1.65,0.02,0.00,0.00
-1.00,1.55,-0.04,-0.00,-0.07
-1.00,1.58,0.03,0.00,0.02
-1.00,1.53,-0.02,-0.00,-0.01
-1.00,1.59,0.02,0.00,0.01
-1.00,1.53,-0.03,-0.00,-0.04
-1.00,1.58,0.02,0.00,0.02
-1.00,1.53,-0.02,-0.00,-0.01
-1.00,1.59,0.03,0.00,0.02
-1.00,1.58,-0.01,-0.00,-0.00
-1.00,1.76,0.05,0.00,0.10
-1.00,1.83,-0.05,-0.00,-0.10
-1.00,1.96,-0.02,-0.00,-0.00
-1.00,1.96,-0.04,-0.00,-0.07
-1.00,2.02,0.03,0.00,0.03
-1.00,2.00,0.01,0.00,0.00
-1.00,2.10,0.06,0.00,0.17
-1.00,2.09,-0.02,-0.00,-0.01
-1.00,2.13,0.01,0.00,0.00
-1.00,1.98,-0.06,-0.00,-0.21
-1.00,1.90,0.03,0.00,0.02
-1.00,1.76,0.02,0.00,0.00
-1.00,1.83,0.07,0.00,0.42
-1.00,1.78,-0.04,-0.00,-0.09
-1.00,1.85,-0.02,-0.00,-0.00
-1.00,1.79,-0.07,-0.00,-0.31
-1.00,1.86,0.02,0.00,0.01
-1.00,1.78,-0.03,-0.00,-0.03
-1.00,1.88,0.07,0.00,0.29
-1.00,2.36,0.13,0.00,2.04
-1.00,2.70,-0.09,-0.00,-0.72
-1.00,2.38,-0.29,-0.03,-25.12
-1.00,1.67,-0.09,-0.00,-0.80
-1.00,1.23,0.29,0.03,25.02
-1.00,1.19,0.35,0.04,43.94
-1.00,1.11,0.02,0.00,0.01
-1.00,1.10,-0.14,-0.00,-2.85
-1.00,1.07,-0.18,-0.01,-6.08
-1.00,1.20,-0.07,-0.00,-0.40
-1.00,1.25,-0.07,-0.00,-0.31
-1.00,1.45,0.04,0.00,0.08
-1.00,1.58,0.01,0.00,0.00
-1.00,1.74,0.04,0.00,0.04
-1.00,1.79,0.01,0.00,0.00
-1.00,1.88,0.05,0.00,0.13
-1.00,1.77,-0.02,-0.00,-0.01
-1.00,1.64,0.02,0.00,0.02
-1.00,1.40,0.01,0.00,0.00
-1.00,1.41,0.10,0.00,1.11
-1.00,1.47,0.01,0.00,0.00
-1.00,1.74,-0.02,-0.00,-0.01
-1.00,1.87,-0.14,-0.00,-2.94
-1.00,2.15,-0.05,-0.00,-0.11
-1.00,2.30,-0.06,-0.00,-0.20
-1.00,2.46,0.02,0.00,0.01
-1.00,2.44,0.01,0.00,0.00
-1.00,2.46,0.08,0.00,0.61
-1.00,2.34,0.04,0.00,0.05
-1.00,2.28,0.06,0.00,0.26
-1.00,2.17,0.01,0.00,0.00
-1.00,2.17,0.02,0.00,0.01
-1.00,2.00,-0.09,-0.00,-0.73
-1.00,1.95,-0.01,-0.00,-0.00
-1.00,1.78,-0.04,-0.00,-0.06
-1.00,1.74,0.03,0.00,0.03
-1.00,1.59,-0.02,-0.00,-0.01
-1.00,1.53,0.03,0.00,0.02
-1.00,1.41,-0.01,-0.00,-0.00
-1.00,1.39,0.03,0.00,0.02
