CON,ECG,ECG_Filtered,ZERO
-1.00,1.69,-0.18,-0.01
-1.00,1.80,-0.06,-0.00
-1.00,1.79,-0.06,-0.00
-1.00,1.87,0.04,0.00
-1.00,1.84,0.02,0.00
-1.00,1.95,0.08,0.00
-1.00,1.90,-0.01,-0.00
-1.00,1.95,0.04,0.00
-1.00,1.88,-0.02,-0.00
-1.00,1.93,0.03,0.00
-1.00,1.86,-0.03,-0.00
-1.00,1.95,0.03,0.00
-1.00,1.94,-0.04,-0.00
-1.00,2.05,0.01,0.00
-1.00,1.98,-0.06,-0.00
-1.00,2.01,0.02,0.00
-1.00,1.98,0.01,0.00
-1.00,2.06,0.05,0.00
-1.00,1.95,-0.05,-0.00
-1.00,1.92,0.02,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.69,0.06,0.00
-1.00,1.57,-0.00,-0.00
-1.00,1.61,0.03,0.00
-1.00,1.51,-0.06,-0.00
-1.00,1.53,0.00,0.00
-1.00,1.45,-0.04,-0.00
-1.00,1.49,0.03,0.00
-1.00,1.44,-0.02,-0.00
-1.00,1.52,0.04,0.00
-1.00,1.47,-0.03,-0.00
-1.00,1.57,0.04,0.00
-1.00,1.56,-0.03,-0.00
-1.00,1.71,0.03,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.78,0.00,0.00
-1.00,1.69,-0.03,-0.00
-1.00,1.73,0.06,0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.67,0.05,0.00
-1.00,1.61,-0.03,-0.00
-1.00,1.67,0.01,0.00
-1.00,1.62,-0.05,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.65,-0.04,-0.00
-1.00,1.63,0.00,0.00
-1.00,1.56,0.00,0.00
-1.00,1.66,0.07,0.00
-1.00,1.63,-0.03,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.69,-0.05,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.77,0.04,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.79,0.05,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.70,-0.02,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.69,-0.04,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.70,-0.04,-0.00
-1.00,1.75,0.03,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.69,-0.03,-0.00
-1.00,1.75,0.04,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.83,0.02,0.00
-1.00,1.78,-0.05,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.89,0.04,0.00
-1.00,1.84,-0.02,-0.00
-1.00,1.93,0.04,0.00
-1.00,1.82,-0.05,-0.00
-1.00,1.90,0.05,0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.89,0.02,0.00
-1.00,1.92,-0.00,-0.00
-1.00,2.51,0.15,0.00
-1.00,2.57,-0.21,-0.01
-1.00,2.21,-0.21,-0.01
-1.00,1.48,-0.03,-0.00
-1.00,1.36,0.40,0.06
-1.00,1.37,0.22,0.01
-1.00,1.51,-0.02,-0.00
-1.00,1.46,-0.24,-0.01
-1.00,1.61,-0.11,-0.00
-1.00,1.63,-0.10,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.76,0.01,0.00
-1.00,1.88,0.09,0.00
-1.00,1.85,0.01,0.00
-1.00,1.91,0.05,0.00
-1.00,1.85,-0.01,-0.00
-1.00,1.86,0.02,0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.89,0.03,0.00
-1.00,1.86,-0.05,-0.00
-1.00,2.00,0.02,0.00
-1.00,2.02,-0.05,-0.00
-1.00,2.16,0.01,0.00
-1.00,2.16,-0.04,-0.00
-1.00,2.26,0.03,0.00
-1.00,2.16,-0.03,-0.00
-1.00,2.06,0.03,0.00
-1.00,1.86,0.02,0.00
-1.00,1.75,0.07,0.00
-1.00,1.56,-0.00,-0.00
-1.00,1.52,0.03,0.00
-1.00,1.43,-0.05,-0.00
-1.00,1.50,-0.00,-0.00
-1.00,1.50,-0.06,-0.00
-1.00,1.59,-0.01,-0.00
-1.00,1.52,-0.06,-0.00
-1.00,1.59,0.05,0.00
-1.00,1.56,0.01,0.00
-1.00,1.67,0.06,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.78,-0.05,-0.00
-1.00,1.87,0.02,0.00
-1.00,1.81,-0.04,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.75,0.04,0.00
-1.00,1.65,-0.01,-0.00
-1.00,1.68,0.04,0.00
-1.00,1.64,-0.03,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.67,-0.06,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.80,0.04,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.66,-0.01,-0.00
-1.00,1.76,0.08,0.00
-1.00,1.73,-0.03,-0.00
-1.00,1.78,-0.00,-0.00
-1.00,1.69,-0.06,-0.00
-1.00,1.71,0.03,0.00
-1.00,1.60,-0.02,-0.00
-1.00,1.62,0.04,0.00
-1.00,1.54,-0.01,-0.00
-1.00,1.65,0.05,0.00
-1.00,1.63,-0.05,-0.00
-1.00,1.71,-0.00,-0.00
-1.00,1.65,-0.05,-0.00
-1.00,1.72,0.04,0.00
-1.00,1.71,-0.00,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.75,-0.04,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.78,0.04,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.83,0.03,0.00
-1.00,1.79,-0.04,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.81,-0.04,-0.00
-1.00,1.83,0.03,0.00
-1.00,1.90,0.03,0.00
-1.00,2.49,0.15,0.00
-1.00,2.49,-0.23,-0.01
-1.00,2.15,-0.19,-0.01
-1.00,1.43,-0.03,-0.00
-1.00,1.38,0.40,0.07
-1.00,1.46,0.20,0.01
-1.00,1.58,-0.07,-0.00
-1.00,1.52,-0.24,-0.01
-1.00,1.60,-0.10,-0.00
-1.00,1.57,-0.06,-0.00
-1.00,1.65,0.05,0.00
-1.00,1.63,0.02,0.00
-1.00,1.75,0.08,0.00
-1.00,1.77,0.00,0.00
-1.00,1.89,0.03,0.00
-1.00,1.83,-0.06,-0.00
-1.00,1.89,0.03,0.00
-1.00,1.81,-0.02,-0.00
-1.00,1.89,0.05,0.00
-1.00,1.84,-0.03,-0.00
-1.00,1.93,0.02,0.00
-1.00,1.93,-0.03,-0.00
-1.00,2.04,0.01,0.00
-1.00,2.01,-0.05,-0.00
-1.00,2.06,0.02,0.00
-1.00,1.98,-0.02,-0.00
-1.00,1.97,0.04,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.73,0.05,0.00
-1.00,1.54,-0.01,-0.00
-1.00,1.53,0.05,0.00
-1.00,1.42,-0.04,-0.00
-1.00,1.46,0.01,0.00
-1.00,1.38,-0.06,-0.00
-1.00,1.38,-0.00,-0.00
-1.00,1.36,-0.00,-0.00
-1.00,1.49,0.05,0.00
-1.00,1.50,-0.03,-0.00
-1.00,1.64,0.02,0.00
-1.00,1.65,-0.04,-0.00
-1.00,1.77,0.03,0.00
-1.00,1.75,-0.03,-0.00
-1.00,1.83,0.04,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.66,-0.03,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.70,-0.05,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.82,0.05,0.00
-1.00,1.78,-0.03,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.91,0.04,0.00
-1.00,1.86,-0.04,-0.00
-1.00,1.92,0.02,0.00
-1.00,1.83,-0.03,-0.00
-1.00,1.86,0.04,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.73,0.06,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.73,-0.07,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.82,0.06,0.00
-1.00,1.73,-0.04,-0.00
-1.00,1.77,0.04,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.77,-0.05,-0.00
-1.00,1.81,0.02,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.76,0.05,0.00
-1.00,1.70,-0.02,-0.00
-1.00,1.78,0.03,0.00
-1.00,1.72,-0.05,-0.00
-1.00,1.81,0.03,0.00
-1.00,1.76,-0.04,-0.00
-1.00,1.83,0.03,0.00
-1.00,2.06,0.05,0.00
-1.00,2.63,0.07,0.00
-1.00,2.57,-0.26,-0.02
-1.00,2.15,-0.17,-0.00
-1.00,1.58,0.09,0.00
-1.00,1.59,0.39,0.06
-1.00,1.55,0.11,0.00
-1.00,1.62,-0.07,-0.00
-1.00,1.49,-0.21,-0.01
-1.00,1.58,-0.05,-0.00
-1.00,1.58,-0.06,-0.00
-1.00,1.72,0.03,0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.84,0.06,0.00
-1.00,1.85,0.00,0.00
-1.00,1.92,0.04,0.00
-1.00,1.87,-0.01,-0.00
-1.00,1.92,0.04,0.00
-1.00,1.88,-0.01,-0.00
-1.00,2.00,0.04,0.00
-1.00,1.98,-0.05,-0.00
-1.00,2.08,0.00,0.00
-1.00,2.04,-0.05,-0.00
-1.00,2.09,0.02,0.00
-1.00,2.01,-0.02,-0.00
-1.00,2.05,0.05,0.00
-1.00,1.87,-0.04,-0.00
-1.00,1.77,0.03,0.00
-1.00,1.58,0.00,0.00
-1.00,1.51,0.04,0.00
-1.00,1.40,-0.01,-0.00
-1.00,1.48,0.02,0.00
-1.00,1.42,-0.08,-0.00
-1.00,1.45,-0.02,-0.00
-1.00,1.40,-0.03,-0.00
-1.00,1.47,0.04,0.00
-1.00,1.47,0.00,0.00
-1.00,1.63,0.05,0.00
-1.00,1.61,-0.05,-0.00
-1.00,1.68,0.01,0.00
-1.00,1.69,-0.00,-0.00
-1.00,1.87,0.06,0.00
-1.00,1.88,-0.05,-0.00
-1.00,2.00,0.01,0.00
-1.00,1.96,-0.04,-0.00
-1.00,2.00,0.03,0.00
-1.00,1.89,-0.02,-0.00
-1.00,1.90,0.05,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.77,0.03,0.00
-1.00,1.64,-0.04,-0.00
-1.00,1.64,0.02,0.00
-1.00,1.52,-0.04,-0.00
-1.00,1.56,0.03,0.00
-1.00,1.50,-0.03,-0.00
-1.00,1.56,0.02,0.00
-1.00,1.55,-0.03,-0.00
-1.00,1.65,0.02,0.00
-1.00,1.64,-0.03,-0.00
-1.00,1.75,0.04,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.80,-0.03,-0.00
-1.00,1.87,0.04,0.00
-1.00,1.81,-0.02,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.88,0.03,0.00
-1.00,1.83,-0.04,-0.00
-1.00,1.89,0.02,0.00
-1.00,1.77,-0.05,-0.00
-1.00,1.88,0.07,0.00
-1.00,1.85,-0.03,-0.00
-1.00,1.92,0.01,0.00
-1.00,1.81,-0.05,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.77,0.07,0.00
-1.00,1.70,-0.04,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.67,-0.05,-0.00
-1.00,1.71,0.02,0.00
-1.00,1.62,-0.03,-0.00
-1.00,1.70,0.05,0.00
-1.00,1.63,-0.03,-0.00
-1.00,1.70,0.03,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.72,0.03,0.00
-1.00,1.69,-0.03,-0.00
-1.00,2.12,0.13,0.00
-1.00,2.53,-0.04,-0.00
-1.00,2.51,-0.22,-0.01
-1.00,1.89,-0.20,-0.01
-1.00,1.54,0.23,0.01
-1.00,1.48,0.32,0.03
-1.00,1.58,0.12,0.00
-1.00,1.50,-0.16,-0.00
-1.00,1.56,-0.12,-0.00
-1.00,1.53,-0.12,-0.00
-1.00,1.61,-0.01,-0.00
-1.00,1.52,-0.03,-0.00
-1.00,1.59,0.08,0.00
-1.00,1.63,0.05,0.00
-1.00,1.77,0.05,0.00
-1.00,1.75,-0.06,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.91,0.04,0.00
-1.00,1.88,-0.02,-0.00
-1.00,1.99,0.03,0.00
-1.00,2.00,-0.03,-0.00
-1.00,2.14,0.02,0.00
-1.00,2.11,-0.05,-0.00
-1.00,2.20,0.03,0.00
-1.00,2.11,-0.04,-0.00
-1.00,2.12,0.04,0.00
-1.00,1.96,-0.02,-0.00
-1.00,1.88,0.05,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.64,0.06,0.00
-1.00,1.50,-0.04,-0.00
-1.00,1.50,0.01,0.00
-1.00,1.40,-0.05,-0.00
-1.00,1.47,0.02,0.00
-1.00,1.41,-0.05,-0.00
-1.00,1.50,0.03,0.00
-1.00,1.46,-0.03,-0.00
-1.00,1.56,0.04,0.00
-1.00,1.56,-0.01,-0.00
-1.00,1.67,0.03,0.00
-1.00,1.66,-0.03,-0.00
-1.00,1.73,0.02,0.00
-1.00,1.70,-0.02,-0.00
-1.00,1.79,0.04,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.77,0.04,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.77,0.03,0.00
-1.00,1.73,-0.03,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.75,-0.04,-0.00
-1.00,1.81,0.03,0.00
-1.00,1.73,-0.03,-0.00
-1.00,1.79,0.05,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.73,-0.04,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.79,0.02,0.00
-1.00,1.69,-0.04,-0.00
-1.00,1.74,0.04,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.71,0.04,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.81,0.02,0.00
-1.00,1.76,-0.04,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.63,-0.04,-0.00
-1.00,1.70,0.09,0.00
-1.00,1.72,0.01,0.00
-1.00,1.81,-0.00,-0.00
-1.00,1.74,-0.08,-0.00
-1.00,1.79,0.02,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.76,0.05,0.00
-1.00,1.70,-0.01,-0.00
-1.00,1.77,0.04,0.00
-1.00,1.71,-0.04,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.67,-0.04,-0.00
-1.00,1.78,0.05,0.00
-1.00,2.17,0.08,0.00
-1.00,2.58,-0.05,-0.00
-1.00,2.29,-0.30,-0.03
-1.00,1.73,-0.08,-0.00
-1.00,1.45,0.27,0.02
-1.00,1.63,0.34,0.04
-1.00,1.65,-0.04,-0.00
-1.00,1.74,-0.14,-0.00
-1.00,1.70,-0.18,-0.01
-1.00,1.77,-0.04,-0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.83,0.08,0.00
-1.00,1.76,0.00,0.00
-1.00,1.84,0.07,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.71,-0.06,-0.00
-1.00,1.69,0.03,0.00
-1.00,1.65,0.02,0.00
-1.00,1.82,0.05,0.00
-1.00,1.85,-0.07,-0.00
-1.00,2.01,-0.01,-0.00
-1.00,2.02,-0.06,-0.00
-1.00,2.16,0.03,0.00
-1.00,2.12,-0.02,-0.00
-1.00,2.17,0.05,0.00
-1.00,2.06,-0.01,-0.00
-1.00,2.03,0.05,0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.81,0.05,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.64,0.03,0.00
-1.00,1.54,-0.05,-0.00
-1.00,1.59,0.01,0.00
-1.00,1.53,-0.05,-0.00
-1.00,1.60,0.02,0.00
-1.00,1.52,-0.04,-0.00
-1.00,1.61,0.05,0.00
-1.00,1.60,-0.01,-0.00
-1.00,1.72,0.04,0.00
-1.00,1.71,-0.04,-0.00
-1.00,1.82,0.03,0.00
-1.00,1.77,-0.04,-0.00
-1.00,1.83,0.03,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.79,0.04,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.68,0.01,0.00
-1.00,1.58,-0.02,-0.00
-1.00,1.71,0.07,0.00
-1.00,1.72,-0.05,-0.00
-1.00,1.84,-0.01,-0.00
-1.00,1.86,-0.05,-0.00
-1.00,2.02,0.03,0.00
-1.00,2.05,-0.03,-0.00
-1.00,2.19,0.04,0.00
-1.00,2.18,-0.02,-0.00
-1.00,2.30,0.04,0.00
-1.00,2.23,-0.03,-0.00
-1.00,2.23,0.02,0.00
-1.00,2.07,-0.02,-0.00
-1.00,2.01,0.05,0.00
-1.00,1.84,-0.02,-0.00
-1.00,1.82,0.04,0.00
-1.00,1.70,-0.04,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.63,-0.06,-0.00
-1.00,1.66,0.01,0.00
-1.00,1.57,-0.04,-0.00
-1.00,1.65,0.05,0.00
-1.00,1.61,-0.02,-0.00
-1.00,1.68,0.03,0.00
-1.00,1.63,-0.03,-0.00
-1.00,1.78,0.06,0.00
-1.00,1.96,0.01,0.00
-1.00,2.35,0.02,0.00
-1.00,2.65,-0.08,-0.00
-1.00,3.14,-0.00,-0.00
-1.00,3.38,-0.09,-0.00
-1.00,3.65,0.01,0.00
-1.00,3.45,-0.07,-0.00
-1.00,3.03,0.05,0.00
-1.00,2.43,0.12,0.00
-1.00,2.08,0.23,0.01
-1.00,1.59,0.02,0.00
-1.00,1.18,-0.04,-0.00
-1.00,0.90,-0.07,-0.00
-1.00,1.30,0.08,0.00
-1.00,1.27,-0.28,-0.02
-1.00,0.95,-0.26,-0.02
-1.00,0.30,-0.07,-0.00
-1.00,0.08,0.32,0.03
-1.00,0.06,0.27,0.02
-1.00,0.01,0.02,0.00
-1.00,0.00,-0.09,-0.00
-1.00,0.01,-0.10,-0.00
-1.00,0.04,-0.06,-0.00
-1.00,0.37,0.06,0.00
-1.00,0.77,0.00,0.00
-1.00,1.19,-0.05,-0.00
-1.00,1.33,-0.13,-0.00
-1.00,1.52,0.03,0.00
-1.00,1.59,0.06,0.00
-1.00,1.83,0.14,0.00
-1.00,1.90,-0.00,-0.00
-1.00,2.05,0.01,0.00
-1.00,2.09,-0.05,-0.00
-1.00,2.21,-0.00,-0.00
-1.00,2.20,-0.05,-0.00
-1.00,2.19,-0.01,-0.00
-1.00,2.12,-0.00,-0.00
-1.00,2.14,0.05,0.00
-1.00,1.94,-0.05,-0.00
-1.00,1.88,0.04,0.00
-1.00,1.63,-0.03,-0.00
-1.00,1.54,0.05,0.00
-1.00,1.40,-0.01,-0.00
-1.00,1.43,0.03,0.00
-1.00,1.38,-0.05,-0.00
-1.00,1.45,-0.01,-0.00
-1.00,1.40,-0.06,-0.00
-1.00,1.46,0.03,0.00
-1.00,1.44,-0.00,-0.00
-1.00,1.57,0.06,0.00
-1.00,1.52,-0.04,-0.00
-1.00,1.54,0.02,0.00
-1.00,1.37,-0.04,-0.00
-1.00,1.23,0.03,0.00
-1.00,0.86,-0.02,-0.00
-1.00,0.60,0.07,0.00
-1.00,0.28,0.03,0.00
-1.00,0.22,0.07,0.00
-1.00,0.12,-0.06,-0.00
-1.00,0.05,-0.08,-0.00
-1.00,0.01,-0.06,-0.00
-1.00,0.00,-0.02,-0.00
-1.00,0.00,0.01,0.00
-1.00,0.00,0.02,0.00
-1.00,0.00,0.02,0.00
-1.00,0.00,0.02,0.00
-1.00,0.00,0.02,0.00
-1.00,0.00,0.01,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.01,-0.00
-1.00,0.00,-0.01,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.01,0.00,0.00
-1.00,0.00,-0.01,-0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.02,0.01,0.00
-1.00,0.13,0.02,0.00
-1.00,0.39,0.03,0.00
-1.00,0.09,-0.20,-0.01
-1.00,0.01,0.06,0.00
-1.00,0.01,0.12,0.00
-1.00,0.06,0.06,0.00
-1.00,0.05,-0.04,-0.00
-1.00,0.39,0.05,0.00
-1.00,0.41,-0.14,-0.00
-1.00,0.69,0.01,0.00
-1.00,0.64,-0.10,-0.00
-1.00,0.88,0.10,0.00
-1.00,0.76,-0.05,-0.00
-1.00,0.93,0.12,0.00
-1.00,0.81,-0.04,-0.00
-1.00,1.04,0.10,0.00
-1.00,0.97,-0.09,-0.00
-1.00,1.18,0.04,0.00
-1.00,1.10,-0.10,-0.00
-1.00,1.44,0.10,0.00
-1.00,1.33,-0.13,-0.00
-1.00,1.44,0.04,0.00
-1.00,1.26,-0.04,-0.00
-1.00,1.42,0.13,0.00
-1.00,1.18,-0.08,-0.00
-1.00,1.05,0.03,0.00
-1.00,0.72,-0.02,-0.00
-1.00,1.05,0.21,0.01
-1.00,1.22,-0.07,-0.00
-1.00,1.63,-0.07,-0.00
-1.00,1.74,-0.19,-0.01
-1.00,2.08,0.01,0.00
-1.00,1.83,-0.12,-0.00
-1.00,1.86,0.17,0.01
-1.00,1.53,0.05,0.00
-1.00,1.52,0.18,0.01
-1.00,1.30,-0.02,-0.00
-1.00,1.54,0.09,0.00
-1.00,1.46,-0.18,-0.01
-1.00,1.63,-0.05,-0.00
-1.00,1.41,-0.16,-0.00
-1.00,1.57,0.11,0.00
-1.00,1.31,-0.06,-0.00
-1.00,1.32,0.12,0.00
-1.00,0.94,-0.05,-0.00
-1.00,0.82,0.11,0.00
-1.00,0.35,-0.06,-0.00
-1.00,0.17,0.09,0.00
-1.00,0.05,0.03,0.00
-1.00,0.06,-0.02,-0.00
-1.00,0.02,-0.10,-0.00
-1.00,0.07,-0.05,-0.00
-1.00,0.02,-0.05,-0.00
-1.00,0.06,0.03,0.00
-1.00,0.01,0.02,0.00
-1.00,0.06,0.07,0.00
-1.00,0.04,0.01,0.00
-1.00,0.23,0.06,0.00
-1.00,0.15,-0.09,-0.00
-1.00,0.40,0.07,0.00
-1.00,0.36,-0.09,-0.00
-1.00,0.61,0.06,0.00
-1.00,0.52,-0.09,-0.00
-1.00,0.73,0.08,0.00
-1.00,0.66,-0.05,-0.00
-1.00,0.79,0.06,0.00
-1.00,0.69,-0.04,-0.00
-1.00,1.10,0.14,0.00
-1.00,1.23,-0.10,-0.00
-1.00,1.87,0.07,0.00
-1.00,2.43,-0.09,-0.00
-1.00,3.15,-0.06,-0.00
-1.00,3.33,-0.21,-0.01
-1.00,3.56,0.05,0.00
-1.00,3.34,0.03,0.00
-1.00,3.26,0.22,0.01
-1.00,3.30,0.19,0.01
-1.00,3.72,0.13,0.00
-1.00,3.72,-0.24,-0.01
-1.00,3.82,-0.15,-0.00
-1.00,3.28,-0.24,-0.01
-1.00,2.83,0.08,0.00
-1.00,2.16,0.11,0.00
-1.00,1.72,0.21,0.01
-1.00,1.09,0.01,0.00
-1.00,1.07,0.13,0.00
-1.00,1.14,-0.08,-0.00
-1.00,0.92,-0.30,-0.03
-1.00,0.31,-0.25,-0.02
-1.00,0.07,0.16,0.00
-1.00,0.04,0.22,0.01
-1.00,0.13,0.09,0.00
-1.00,0.04,-0.11,-0.00
-1.00,0.02,-0.05,-0.00
-1.00,0.00,-0.02,-0.00
-1.00,0.02,0.02,0.00
-1.00,0.00,0.01,0.00
-1.00,0.00,0.02,0.00
-1.00,0.06,0.03,0.00
-1.00,0.53,0.11,0.00
-1.00,0.94,-0.07,-0.00
-1.00,1.57,-0.05,-0.00
-1.00,1.79,-0.20,-0.01
-1.00,2.17,0.03,0.00
-1.00,2.26,0.00,0.00
-1.00,2.46,0.14,0.00
-1.00,2.25,-0.01,-0.00
-1.00,2.19,0.11,0.00
-1.00,1.94,0.01,0.00
-1.00,2.15,0.14,0.00
-1.00,2.26,-0.08,-0.00
-1.00,2.69,-0.05,-0.00
-1.00,2.83,-0.21,-0.01
-1.00,3.09,-0.06,-0.00
-1.00,2.89,-0.10,-0.00
-1.00,3.04,0.20,0.01
-1.00,2.96,0.07,0.00
-1.00,3.01,0.09,0.00
-1.00,2.61,-0.10,-0.00
-1.00,2.35,0.04,0.00
-1.00,1.78,-0.04,-0.00
-1.00,1.49,0.11,0.00
-1.00,1.03,-0.03,-0.00
-1.00,0.86,0.04,0.00
-1.00,0.64,-0.07,-0.00
-1.00,0.77,0.01,0.00
-1.00,0.74,-0.13,-0.00
-1.00,0.89,-0.03,-0.00
-1.00,0.72,-0.10,-0.00
-1.00,0.84,0.12,0.00
-1.00,0.81,0.04,0.00
-1.00,1.15,0.15,0.00
-1.00,1.29,-0.06,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.94,-0.12,-0.00
-1.00,2.40,0.03,0.00
-1.00,2.57,-0.09,-0.00
-1.00,2.86,0.05,0.00
-1.00,2.65,-0.09,-0.00
-1.00,2.56,0.11,0.00
-1.00,2.18,0.04,0.00
-1.00,2.13,0.17,0.00
-1.00,1.78,-0.06,-0.00
-1.00,1.77,0.04,0.00
-1.00,1.57,-0.12,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.66,-0.13,-0.00
-1.00,2.04,0.07,0.00
-1.00,2.12,-0.11,-0.00
-1.00,2.39,0.02,0.00
-1.00,1.95,-0.17,-0.01
-1.00,1.63,0.12,0.00
-1.00,1.51,0.25,0.02
-1.00,2.20,0.33,0.04
-1.00,2.49,-0.22,-0.01
-1.00,3.69,-0.00,-0.00
-1.00,4.39,-0.35,-0.04
-1.00,4.63,-0.32,-0.03
-1.00,3.98,-0.18,-0.01
-1.00,3.36,0.35,0.04
-1.00,2.45,0.37,0.05
-1.00,2.36,0.52,0.14
-1.00,2.22,0.01,0.00
-1.00,2.70,-0.12,-0.00
-1.00,2.52,-0.56,-0.18
-1.00,1.70,-0.47,-0.10
-1.00,0.47,-0.05,-0.00
-1.00,0.10,0.59,0.20
-1.00,0.02,0.38,0.06
-1.00,0.00,-0.03,-0.00
-1.00,0.02,-0.22,-0.01
-1.00,0.40,-0.12,-0.00
